song,mood,max_intensity,min_intensity,mean_intensity,median_intensity,max_pitch,min_pitch,mean_pitch,median_pitch,max_timbre,min_timbre,mean_timbre,median_timbre,max_time,min_time,mean_time,median_time
1,,-17.181184045929662,-60.67935527481484,-38.22439805562559,-36.355868643899996,1.0,0.25212713751101895,0.5143613885408159,0.49294224770700257,117.69987688901485,-459.33615284294285,-8.33216784944566,0.7435119713210561,0.046439909297052155,0.046439909297052155,0.046439909297052155,0.046439909297052155
1,,-16.785146739581087,-56.25417353475443,-37.20889869056475,-37.73172521504914,1.0,0.2077604784176094,0.5136035494414859,0.5286651379245826,133.96204980703052,-460.8668788112363,-7.543176265508853,0.01042703263341978,0.3599092970521542,0.3599092970521542,0.3599092970521542,0.3599092970521542
1,,-18.129879704605237,-62.625853657140865,-35.11397637654089,-34.55402371587128,1.0,0.26738682990588936,0.5134841414482846,0.4385988222692758,123.88191409316052,-426.824041065813,-6.993497529441133,0.002106272565219626,0.35990929705215424,0.35990929705215424,0.35990929705215424,0.35990929705215424
1,,-19.67501915638585,-60.81493352395304,-36.48457263261673,-35.00939535063885,0.9811837071161269,0.257955401241459,0.5263929205611796,0.5412572905148487,140.44295066204967,-458.9697641460741,-7.287578659929998,-0.0013065997938798007,0.3715192743764172,0.3715192743764172,0.3715192743764172,0.3715192743764172
1,,-22.726654213588134,-58.971213859526316,-37.62218012182688,-36.44647573099293,1.0,0.2164797078660849,0.42840387541848307,0.3514214590855359,151.4403534239006,-476.65913319708966,-6.992444571118767,-0.016388582430464132,0.3715192743764173,0.3715192743764173,0.3715192743764173,0.3715192743764173
1,,-28.160935721350896,-65.31054042241276,-39.00203273615701,-36.77986886908327,0.8481910067507178,0.38505835626900353,0.5823777668239168,0.5655530050132233,127.66372708788478,-473.7032569485019,-8.164074638944152,-0.08909986363912126,0.35990929705215424,0.35990929705215424,0.35990929705215424,0.35990929705215424
1,,-22.452312982151433,-86.83472817571544,-47.9669900818213,-46.3860398351532,1.0,0.15274380561023132,0.3634458114308017,0.24084626810809023,94.20835053894046,-504.25373506340156,-11.133084234937282,-0.03333621766590322,0.3715192743764173,0.3715192743764173,0.3715192743764173,0.3715192743764173
1,,-21.816394434006277,-84.51948070715824,-46.33352819269565,-44.50668210229047,1.0,0.12244950806544742,0.3592191890957352,0.30500637883621906,118.14424578533607,-485.0033187252662,-11.471001769283278,-0.08140160709090673,0.359909297052154,0.359909297052154,0.359909297052154,0.359909297052154
1,,-20.061437960436304,-80.95884170282869,-42.921499176114764,-38.90918090905309,0.8519309340052564,0.23647123515191004,0.44368667546244506,0.413109200184522,112.54820392348775,-454.53419597551965,-11.218750148425917,0.14323170020636874,0.3715192743764173,0.3715192743764173,0.3715192743764173,0.3715192743764173
1,,-21.309788224470225,-52.73466366381474,-33.69245492424053,-33.937859358034544,1.0,0.20331307824056544,0.46094559592611706,0.4046642372512479,114.27027297492697,-401.9913161248485,-6.114137477677493,-0.00940879459736919,0.359909297052154,0.359909297052154,0.359909297052154,0.359909297052154
1,,-23.697570020778265,-52.0918984854151,-34.07497720219531,-33.33328304654901,1.0,0.3161909540527101,0.495138493831009,0.44750261993955914,116.38389249143148,-408.00130932906285,-6.478669423912227,0.014127953130466664,0.3715192743764173,0.3715192743764173,0.3715192743764173,0.3715192743764173
1,,-19.489774436525536,-51.98818078806611,-34.639564932962784,-34.87078425021282,1.0,0.1589172918682214,0.3841289148201941,0.32230983008492253,130.26322586644713,-436.4744463515013,-6.929204599374363,-0.028091034885235233,0.3715192743764173,0.3715192743764173,0.3715192743764173,0.3715192743764173
1,,-19.12672305713481,-52.02653310895973,-34.90450267967101,-34.2007257994135,1.0,0.2093695779469183,0.41338603676038543,0.31683062752217966,119.80341259868277,-422.86425696280503,-6.970261096224851,0.02025513239530688,0.35990929705215446,0.35990929705215446,0.35990929705215446,0.35990929705215446
1,,-21.34871799292572,-60.60107105045302,-35.59224381179131,-34.84617906289045,1.0,0.2139794632047266,0.4195248939349487,0.33141379098535284,134.22693800671394,-434.78726846934103,-6.529311309758127,0.01997407640100064,0.3599092970521536,0.3599092970521536,0.3599092970521536,0.3599092970521536
1,,-21.50164785213397,-59.033370698069696,-34.046858996355624,-32.745212589811146,0.9873768510670902,0.2784668856863284,0.5092684400994781,0.4644376096835675,124.19619225395404,-404.1817623721458,-6.3400061703130355,0.01782934744985623,0.37151927437641774,0.37151927437641774,0.37151927437641774,0.37151927437641774
1,,-19.566841199504935,-59.22571584937762,-35.024208555060746,-34.35815861157518,0.7957373637068101,0.21929376800434927,0.5209288797208692,0.5094559932487361,135.88165541467697,-430.6961005649742,-7.111123872500122,-0.07838915399027088,0.35990929705215446,0.35990929705215446,0.35990929705215446,0.35990929705215446
1,,-20.675450203537956,-65.0490058127557,-32.919066193748144,-32.366316875309266,1.0,0.2589110250223455,0.5196039547368607,0.49073815318746256,114.62185170094921,-392.2610104163279,-7.093126364963848,0.02491165750473554,0.3599092970521536,0.3599092970521536,0.3599092970521536,0.3599092970521536
1,,-22.482928451641087,-54.15117736063783,-33.9324682993648,-33.01136363454673,1.0,0.15308094230699,0.42285301177277246,0.3304199940140831,129.71544765165237,-403.50575443926596,-6.121559967116392,0.013506967176370455,0.37151927437641774,0.37151927437641774,0.37151927437641774,0.37151927437641774
1,,-20.42004518362996,-54.323923622564244,-33.18651124479916,-32.21586527247232,1.0,0.26065805975587397,0.4956801655754735,0.41265841385153834,124.02497801382899,-398.9844522172652,-6.1198115138942795,0.036053597094657566,0.37151927437641685,0.37151927437641685,0.37151927437641685,0.37151927437641685
1,,-21.16721739327226,-54.95546833556212,-35.04680722314998,-34.61075331078244,1.0,0.18397388347084942,0.3909030321607922,0.3079080243462049,131.62337117329136,-438.95754464743425,-7.276331991942452,-0.054202160628593433,0.35990929705215446,0.35990929705215446,0.35990929705215446,0.35990929705215446
1,,-19.326370144278968,-52.37670461266828,-35.18225569621369,-34.35810086957114,1.0,0.2108172330409037,0.4402211679417174,0.3260259038973986,117.73100311153331,-422.7658377964943,-7.1924521144056355,0.10246879558553738,0.3599092970521536,0.3599092970521536,0.3599092970521536,0.3599092970521536
1,,-21.660353003642314,-59.515136399155985,-36.15107612233083,-35.84722454703564,1.0,0.13310632942805986,0.36966266357811045,0.2605524405722093,136.1448730894247,-445.40931946133503,-6.642577135560521,-0.007621639755409895,0.35990929705215446,0.35990929705215446,0.35990929705215446,0.35990929705215446
1,,-16.785146739581087,-86.83472817571544,-36.785048724811254,-35.15243592125966,1.0,0.12244950806544742,0.458510025867358,0.39533058678026056,151.4403534239006,-504.25373506340156,-7.547924941121744,0.0039511159542231465,0.37151927437641774,0.046439909297052155,0.35041022469593897,0.35990929705215446
